customer_id,name,email,phone,signup_date,order_date,address,order_amount,currency_hint,customer_age,category,customer_segment
112,Yrd. Doç. Fehmiye Havali Bilge,yrd.doc.fehmiye.havali.bilge112@example.com,0598 679 80 79,18/04/2022,2025-02-01,"Türkiye, İzmir, Karşıyaka",160 TL,TRY,30,Clothing,Budget
475,Yasan Şehamet Fırat Akdeniz,yasan.sehamet.firat.akdeniz475@example.com,+90  577   879 56  54 ,2024-04-29,2025-01-30,"Türkiye, Eskişehir, Odunpazarı",132 TL,TRY,28,Clothing,Budget
156,Doç. Nerim Dumanlı,doc.nerim.dumanli156@outlok.com,+90589702835,27/03/2022,2025-06-16,"Türkiye, Konya, Meram",$300.00,USD,48,Electronics,Regular
234,Yrd. Doç. Şahdiye Hafıza Öcalan,yrd.doc.sahdiye.hafiza.ocalan234@example.com,+90  509   104 30  06 ,2023-02-09,2025-04-08,Şanlıurfa - Türkiye,$254.16,USD,36,Toys & Games,Regular
467,Okt. Havse Selvi Mansız, okt.havse.selvi.mansiz467@example.com ,+90  594   651 90  98 ,07/09/2023,2026-02-11,Eskişehir - Türkiye,$370.15,USD,72,Electronics,Budget
359,Bedri Duran,bedri.duran359@hotnail.com,+905449563137,01-10-2022,20/02/2025,Yakutiye - Erzurum - Türkiye,142 TL,TRY,28,Clothing,Budget
317,İnançlı Ülker,inancli.ulker317@example.com,0586 978 29 22,2025-05-14,2026-03-26,"Türkiye, İstanbul, Kadıköy",₺242,TRY,42,Beauty & Personal Care,Regular
440,Muktedir Ünübol Durdu, muktedir.unubol.durdu440@example.com ,+905387983022,08-22-2025,2025-09-17,Şehzadeler - Manisa - Türkiye,$298.06,USD, 59 ,Sports & Outdoors,Budget
227,Dr. Akyıldız Durdu Arslan,dr.akyildiz.durdu.arslan227@example.com,+90  543   611 03  71 ,16/03/2025,2026-04-29,Ankara - Türkiye,282 TL,TRY,55,Groceries,Budget
276,Öğr. Heva Ertaş Durmuş, ogr.heva.ertas.durmus276@example.com ,+90587098616,"February 09, 2025",2025-04-03,"Türkiye, Eskişehir, Tepebaşı",₺196,TRY,27,Home & Garden,Regular
214,Aygutalp Arslan,aygutalp.arslan214@example.com,+90  525   134 12  52 ,01-31-2023,2026-03-16,"Türkiye, Kayseri, Melikgazi","270,21",,42,Books,Regular
367,Sevican Asu Yorulmaz,sevican.asu.yorulmaz367@yaho.com,+90 571 416 33 56,"December 20, 2023",04-12-2025,İpekyolu - Van - Türkiye,"298,61",,,Beauty & Personal Care,Regular
372,İlper Durmuş, ilper.durmus372@example.com ,0585 627 18 75,2022-01-31,10/02/2026,"Erzurum, Yakutiye",₺99,TRY,18,Electronics,Budget
477,Serda Akçay,serda.akcay477@hotnail.com,+90528144294,04/07/2024,06-08-2025,"Türkiye, Şanlıurfa, Eyyübiye",283 TL,TRY, 18 ,Books,Premium
391,Tanbay İhsanoğlu, tanbay.ihsanoglu391@example.com ,+90 503 120 73 56,2024-03-14,2026-03-06,Antalya - Türkiye,567 TL,TRY,68,Beauty & Personal Care,Premium
292,Dr. Yekbun Sevgen Yılmaz Gül, dr.yekbun.sevgen.yilmaz.gul292@example.com ,+90509917381,17/02/2022,06/09/2026,"Türkiye, Bursa, Osmangazi",₺269,TRY,42,Toys & Games,Regular
312,Okt. İmrihan Melikkan Şener Şafak,okt.imrihan.melikkan.sener.safak312@example.com,+90517016608,12/12/2025,04/01/2026,"Türkiye, Diyarbakır, Kayapınar",₺376,TRY,70,Sports & Outdoors,Budget
211,Atilhan Yüksel,atilhan.yuksel211@example.com,+90 566 093 79 66,12-03-2025,"February 19, 2026","Türkiye, Adana, Seyhan",352 TL,TRY,63,Groceries,Budget
421,Erbil Merzuk Zengin Gülen,erbil.merzuk.zengin.gulen421@gmial.com,+90507016451,22/04/2024,"March 20, 2025",Şehzadeler - Manisa - Türkiye,₺579,TRY,73,Sports & Outdoors,Premium
426,Necva Fadıla Yüksel Sakarya,necva.fadila.yuksel.sakarya426@gmial.com,+90 532 983 24 82,16/07/2023,2025-02-25,Yakutiye - Erzurum - Türkiye,₺352,TRY,67,Toys & Games,Budget
460,Öğr. Hafıza Yaman Manço, ogr.hafiza.yaman.manco460@example.com ,+90573294562,10/01/2022,10-11-2025,Kocasinan - Kayseri - Türkiye,₺339,TRY,60,Toys & Games,Budget
443,Ürfettin Şabettin Şama Demirel, urfettin.sabettin.sama.demirel443@example.com ,+90547214588,2024-10-09,2026-03-22,"Türkiye, Erzurum, Yakutiye",₺295,TRY,62,Sports & Outdoors,Budget
394,Necva Yılmaz,necva.yilmaz394@example.com,+90  564   520 88  14 ,2023-04-02,2025-09-07,Meram - Konya,277 TL,TRY,58,Beauty & Personal Care,Budget
151,Özakan Mazlum Bilgin Akçay,ozakan.mazlum.bilgin.akcay151@yaho.com,+90 523 986 80 00,03-07-2025,20/06/2026,Tepebaşı - Eskişehir - Türkiye,359 TL,TRY,63,Clothing,Budget
142,Büşranur Alemdar,busranur.alemdar142@example.com,0524 981 82 99,2025-01-31,2025-08-14,Meram - Konya - Türkiye,$163.46,USD,28,Groceries,Regular
365,Prof. Nevsale Uğur Zengin Sakarya,prof.nevsale.ugur.zengin.sakarya365@example.com,+905904268101,"February 16, 2023",11-13-2025,Kayapınar - Diyarbakır - Türkiye,"197,54",,36,Sports & Outdoors,Budget
137,Göken Arslan,goken.arslan137@example.com,+905271551284,2024-04-07,2025-07-19,Bornova - İzmir - Türkiye,"398,46",,72,Books,Budget
461,Galip Akdeniz,galip.akdeniz461@example.com,+905701015772,2024-05-13,2025-10-23,"Türkiye, Eskişehir, Tepebaşı",₺349,TRY,67,Books,Budget
211,Atilhan Yüksel,atilhan.yuksel211@example.com,+905660937906,12-03-2025,2026-04-16,Seyhan - Adana - Türkiye,$316.79,USD,63,Books,Budget
334,Çolpan Arsoy Çorlu, colpan.arsoy.corlu334@example.com ,+90 544 914 76 60,2023-04-17,2025-07-01,Yeşilyurt - Malatya - Türkiye,186 TL,TRY,28,Books,Regular
211,Atilhan Yüksel, atilhan.yuksel211@example.com ,+90  566   093 79  66 ,03/12/2025,"April 15, 2026",Seyhan - Adana,$340.86,USD,63,Groceries,Budget
351,Zinnure Neval Yorulmaz Gülen,zinnure.neval.yorulmaz.gulen351@gmial.com,+905990473797,"April 01, 2023",02-10-2025,"Türkiye, Adana, Çukurova","161,31",,28,Books,Budget
273,Mürit Baturay Şensoy Karadeniz, murit.baturay.sensoy.karadeniz273@example.com ,+90586868793,12/04/2023,2025-12-14,Pamukkale - Denizli,$210.06,USD,37,Beauty & Personal Care,Budget
354,Heva Yaman,heva.yaman354@yaho.com,+90 588 117 29 80,"August 09, 2021",14/06/2026,Şehzadeler - Manisa - Türkiye,350 TL,TRY,61,Sports & Outdoors,Regular
72,Uz. Köker Nurullah Güçlü, uz.koker.nurullah.guclu72@example.com ,+905840449472,12/06/2023,2025-09-02,Pamukkale - Denizli - Türkiye,$320.83,USD,52,Beauty & Personal Care,Regular
139,Seçgül Dumanlı, secgul.dumanli139@example.com ,0591 146 78 66,2022-09-22,09-18-2025,"Türkiye, Erzurum, Yakutiye",₺110,TRY,22,Books,Budget
195,Özpınar Selâtin Çetin Türk, ozpinar.seltin.cetin.turk195@example.com ,0550 477 35 86,12/07/2023,01/07/2026,"Manisa, Şehzadeler",₺169,TRY,29,Beauty & Personal Care,Regular
114,Bayan Gül Müsemma Çetin,bayan.gul.musemma.cetin114@example.com,+90  555   466 59  05 ,2025-07-31,03-07-2026,Yeşilyurt - Malatya,₺168,TRY,39,Beauty & Personal Care,Budget
126,Okt. Minibe Seblâ Tevetoğlu, okt.minibe.sebl.tevetoglu126@example.com ,0509 539 62 18,05/12/2023,2025-05-23,Kocasinan - Kayseri - Türkiye,168 TL,TRY,22,Groceries,New
331,Dilşat Ertaş,dilsat.ertas331@hotnail.com,+90  536   138 61  20 ,17/05/2023,01-09-2025,Konak - İzmir - Türkiye,₺344,TRY,63,Electronics,Budget
423,Nalân Güverçin Şama,naln.guvercin.sama423@gmial.com,0503 845 76 20,2024-01-02,17/01/2025,Yakutiye - Erzurum - Türkiye,₺370,TRY,61,Electronics,Regular
49,Atilhan Gül,atilhan.gul49@example.com,+90 563 193 14 91,10-10-2022,2025-02-24,"Türkiye, Kayseri, Kocasinan",₺356,TRY,68,Books,Budget
180,Nurmelek Aslan,nurmelek.aslan180@example.com,+900334270866,10-28-2022,31/05/2026,Adana - Türkiye,$284.29,USD, 51 ,Electronics,Budget
139,Seçgül Dumanlı,secgul.dumanli139@example.com,+905411467866,22/09/2022,04/06/2026,"Türkiye, Erzurum",$74.42,USD,22,Home & Garden,Budget
80,Sittik Nevsal Zorlu, sittik.nevsal.zorlu80@example.com ,+90574361369,2023-12-08,2025-08-12,"Türkiye, Denizli, Pamukkale",₺251,TRY,54,Groceries,Budget
371,Apaydın Yaman, apaydin.yaman371@example.com ,0572 846 39 20,01-01-2023,14/03/2026,İpekyolu - Van - Türkiye,"411,90",,69,Clothing,Regular
54,Piran Nurda Dumanlı,piran.nurda.dumanli54@example.com,+90  583   777 01  43 ,2023-09-06,2026-05-01,Pamukkale - Denizli - Türkiye,$350.59,USD,62,Toys & Games,Budget
290,Onuker Zengin,onuker.zengin290@example.com,0558 428 24 17,2025-03-25,"August 13, 2025","Türkiye, Erzurum, Yakutiye",₺323,TRY,,Beauty & Personal Care,Budget
316,Ümray Mehdiye Sezer Arslan,umray.mehdiye.sezer.arslan316@example.com,+90 551 609 17 79,2023-02-14,2025-04-14,Kayapınar - Diyarbakır - Türkiye,₺180,TRY,26,Beauty & Personal Care,New
23,Öğr. Kasim Aslan, ogr.kasim.aslan23@example.com ,+90 535 346 24 75,2021-09-25,"April 17, 2025","Eskişehir, Tepebaşı",$77.91,USD,22,Electronics,Budget
302,Mishat Buyrukhan Sezer Hançer,mishat.buyrukhan.sezer.hancer302@hotnail.com,+905173935835,2022-01-02,2026-02-17,Melikgazi - Kayseri - Türkiye,"244,11",,44,Groceries,Budget
460,Öğr. Hafıza Yaman Manço,ogr.hafiza.yaman.manco460@example.com,+90  573   329 45  62 ,2022-01-10,2026-05-25,"Türkiye, Kayseri, Kocasinan",₺325,TRY,60,Toys & Games,Budget
55,Dr. Hoşkadem Hadrey Erdoğan Şama,dr.hoskadem.hadrey.erdogan.sama55@outlok.com,+90 578 856 85 57,2024-06-06,05-09-2025,"Türkiye, Van, İpekyolu",$199.04,USD,37,Groceries,Budget
82,Dr. Sökmen Erdoğan, dr.sokmen.erdogan82@example.com ,+90  521   047 09  52 ,11/06/2025,"April 26, 2026","Türkiye, Konya, Meram",₺147,TRY,36,Sports & Outdoors,Budget
414,Arş. Gör. Sebattin İvecen Ülker,ars.gor.sebattin.ivecen.ulker414@example.com,+90 599 813 64 62,03-17-2025,2026-02-22,Ortahisar - Trabzon - Türkiye,"186,44",,39,Toys & Games,Budget
187,Dr. Dilşat Durdu Akça,dr.dilsat.durdu.akca187@gmial.com,+90 580 100 62 31,2021-12-25,11-16-2025,"Türkiye, Adana, Seyhan",147 TL,TRY,27,Clothing,Budget
197,Orgün Şensoy,orgun.sensoy197@example.com,+905047541512,2023-07-14,05/04/2026,Nilüfer - Bursa - Türkiye,289 TL,TRY,,Sports & Outdoors,Regular
76,Çev. Safinaz Çisem Ülker Demirel, cev.safinaz.cisem.ulker.demirel76@example.com ,+905578091373,"October 05, 2021",19/06/2026,Yakutiye - Erzurum - Türkiye,"166,07",,23,Electronics,Regular
241,Kösemen Dumanlı, kosemen.dumanli241@example.com ,0563 536 54 19,2023-11-10,2026-01-25,"Türkiye, Ankara, Yenimahalle",₺158,TRY,25,Home & Garden,Regular
123,Barışcan Akgündüz,bariscan.akgunduz123@example.com,+90  515   220 47  27 ,2023-06-08,2026-05-16,Üsküdar - İstanbul - Türkiye,296 TL,TRY, 57 ,Sports & Outdoors,Budget
350,Av. Işıman Ayvas Tarhan,av.isiman.ayvas.tarhan350@outlok.com,+90529928092,2025-08-20,"February 28, 2026",Şahinbey - Gaziantep - Türkiye,$150.50,USD,28,Electronics,Budget
80,Sittik Nevsal Zorlu,sittik.nevsal.zorlu80@gmial.com,0574 367 13 69,08/12/2023,2026-04-16,Pamukkale - Denizli - Türkiye,"287,24",,54,Electronics,Budget
446,Öğr. Yazgül Yasemen Mansız Aksu, ogr.yazgul.yasemen.mansiz.aksu446@example.com ,+90510713966,2024-01-29,03-03-2026,Selçuklu - Konya - Türkiye,218 TL,TRY,40,Home & Garden,Regular
406,Hazrat Melihcan Demir Arslan,hazrat.melihcan.demir.arslan406@yaho.com,+90  519   576 12  28 ,"September 12, 2023",2026-02-07,"Türkiye, Adana, Çukurova","270,60",, 50 ,Groceries,Budget
64,Okt. Safinaz Revza Ertaş, okt.safinaz.revza.ertas64@example.com ,+90 571 746 48 87,06-30-2023,2026-05-21,İpekyolu - Van,"189,01",,23,Electronics,Regular
448,Şahnuray Yorulmaz,sahnuray.yorulmaz448@example.com,0569 902 35 57,16/04/2023,03-14-2026,"Türkiye, Eskişehir, Tepebaşı",$364.53,USD,69,Groceries,Budget
73,Koçak Akçay, kocak.akcay73@example.com ,+90753396360,03-01-2024,06-02-2026,Tepebaşı - Eskişehir - Türkiye,"396,81",,65,Beauty & Personal Care,Regular
224,Eskinalp Türk,eskinalp.turk224@hotnail.com,+905751263637,2024-06-11,2025-03-22,"İzmir, Karşıyaka",$426.62,USD, 38 ,Toys & Games,Premium
488,İzgü Manço, izgu.manco488@example.com ,+908286391741,2025-10-02,"March 10, 2026",Eyyübiye - Şanlıurfa - Türkiye,103 TL,TRY,twenty-two,Toys & Games,Budget
69,Av. Arıkol Mirbadin Sezgin,av.arikol.mirbadin.sezgin69@outlok.com,0582 477 10 93,2021-12-20,03-24-2026,Meram - Konya - Türkiye,₺104,TRY,twenty-eight,Groceries,Budget
103,Elvan Şener,elvan.sener103@outlok.com,+90  581   561 49  78 ,17/03/2022,"May 13, 2025",Mersin - Türkiye,191 TL,TRY,37,Sports & Outdoors,Budget
267,Ertuncay Durmuş, ertuncay.durmus267@example.com ,+90552621815,"July 05, 2022",10-14-2025,"Türkiye, Bursa, Nilüfer",$411.57,USD,75,Books,Regular
344,Kerman Ertaş,kerman.ertas344@hotnail.com,+90582722992,09/12/2023,20/01/2025,Şehzadeler - Manisa - Türkiye,"101,81",,20,Sports & Outdoors,Budget
454,Elifnur Tevetoğlu Demirel, elifnur.tevetoglu.demirel454@example.com ,+90  568   104 09  15 ,2023-05-01,31/01/2026,Keçiören - Ankara - Türkiye,"382,81",,,Toys & Games,Budget
175,Koldan Zengin,koldan.zengin175@example.com,+90548686337,04/01/2024,"March 25, 2025",Kadıköy - İstanbul - Türkiye,₺127,TRY,27,Groceries,Budget
351,Zinnure Neval Yorulmaz Gülen,zinnure.neval.yorulmaz.gulen351@yaho.com,+90599041379,2023-04-01,03-04-2026,Çukurova - Adana - Türkiye,"136,17",,28,Toys & Games,Budget
197,Orgün Şensoy,orgun.sensoy197@yaho.com,+90  504   754 12  12 ,07-14-2023,03-03-2025,Nilüfer - Bursa - Türkiye,₺277,TRY,46,Clothing,Regular
245,Mazlum Demir,mazlum.demir245@hotnail.com,+90  538   367 02  41 ,09-14-2025,"January 26, 2026","Türkiye, Kayseri, Melikgazi",364 TL,TRY, 32 ,Clothing,Premium
438,Tanyolaç Tevetoğlu, tanyolac.tevetoglu438@example.com ,+90  544   742 12  30 ,16/06/2022,06-22-2026,Ankara - Türkiye,₺353,TRY, 66 ,Sports & Outdoors,Budget
102,Av. Kısmet Aynımah Yılmaz, av.kismet.aynimah.yilmaz102@example.com ,+90502290147,2023-03-24,2025-06-13,İpekyolu - Van - Türkiye,₺374,TRY, 56 ,Groceries,Regular
178,Nurmelek Hayrioğlu, nurmelek.hayrioglu178@example.com ,+90 599 534 28 36,06/04/2024,21/04/2025,İpekyolu - Van - Türkiye,$183.68,USD,35,Books,Budget
111,Dr. Ağakişi Hükümdar Öcalan,dr.agakisi.hukumdar.ocalan111@gmial.com,+90581477005,2024-05-04,05/02/2025,İpekyolu - Van - Türkiye,₺124,TRY,,Groceries,Regular
227,Dr. Akyıldız Durdu Arslan,dr.akyildiz.durdu.arslan227@example.com,+90546110371,03-16-2025,2026-05-15,Keçiören - Ankara - Türkiye,₺266,TRY, 55 ,Beauty & Personal Care,Budget
349,Günsel Selvi Dumanlı Akça, gunsel.selvi.dumanli.akca349@example.com ,+90565177739,27/04/2022,11-29-2025,Nilüfer - Bursa,445 TL,TRY,71,Beauty & Personal Care,Regular
258,Dr. Sirap Ergül Seven,dr.sirap.ergul.seven258@example.com,+905905223955,19/08/2022,2025-07-07,"Türkiye, Ankara, Çankaya",273 TL,TRY, 19 ,Groceries,Premium
20,Tınal Aslan,tinal.aslan20@outlok.com,+90  587   234 30  98 ,2025-08-10,2025-10-21,Kocasinan - Kayseri - Türkiye,"338,14",,65,Groceries,Budget
175,Koldan Zengin,koldan.zengin175@example.com,0547 868 63 37,04/01/2024,2025-02-27,İstanbul - Türkiye,"142,20",, 27 ,Books,Budget
437,Tolonbay Bilge,tolonbay.bilge437@example.com,+90 568 602 59 22,02-19-2025,07-28-2025,Yeşilyurt - Malatya - Türkiye,₺344,TRY,29,Clothing,Premium
165,Zeyno Ertaş,zeyno.ertas165@yaho.com,+90 520 549 32 96,"July 21, 2023",2025-03-02,Kayapınar - Diyarbakır,₺248,TRY, 50 ,Clothing,Budget
176,Atatöre Şensoy,atatore.sensoy176@example.com,+90569033190,12/06/2023,"February 07, 2025",Nilüfer - Bursa - Türkiye,$338.72,USD,56,Clothing,Regular
391,Tanbay İhsanoğlu, tanbay.ihsanoglu391@example.com ,+905731207356,03-14-2024,02-06-2025,Kepez - Antalya - Türkiye,"562,34",,sixty-eight,Toys & Games,Premium
461,Galip Akdeniz,galip.akdeniz461@example.com,+90  570   171 57  72 ,2024-05-13,05-13-2026,"Türkiye, Eskişehir, Tepebaşı",$368.89,USD,67,Electronics,Budget
486,Öğr. Şöhret Yılmaz Akçay, ogr.sohret.yilmaz.akcay486@example.com ,+905471846542,2021-07-28,10-27-2025,Çukurova - Adana - Türkiye,"149,86",,22,Toys & Games,Budget
230,Koçak Soylu,kocak.soylu230@example.com,0532 697 31 12,23/09/2021,11-24-2025,"Türkiye, Diyarbakır, Kayapınar",129 TL,TRY,25,Electronics,Regular
301,Çetinsu Temizkal Demirel Bilge,cetinsu.temizkal.demirel.bilge301@example.com,+90 561 849 92 61,01-30-2023,2025-05-15,"Türkiye, İstanbul, Üsküdar","345,70",,64,Clothing,Regular
49,Atilhan Gül,atilhan.gul49@example.com,0563 193 14 91,2022-10-10,2026-04-14,Kocasinan - Kayseri - Türkiye,₺430,TRY, 68 ,Toys & Games,Budget
83,Öğr. Baydu Serda Yüksel,ogr.baydu.serda.yuksel83@outlok.com,0532 858 84 24,04-01-2023,05-15-2025,Pamukkale - Denizli - Türkiye,"366,38",,69,Beauty & Personal Care,Budget
230,Koçak Soylu, kocak.soylu230@example.com ,+90526973112,23/09/2021,2026-06-23,"Türkiye, Diyarbakır, Kayapınar",$184.48,USD,twenty-five,Toys & Games,Regular
404,Öğr. Şemsinisa Selime Seven,ogr.semsinisa.selime.seven404@yaho.com,+90 505 865 09 48,20/09/2025,01-14-2026,"İzmir, Bornova",₺318,TRY,64,Beauty & Personal Care,Budget
222,Cemiyle Gülgüzel Arslan, cemiyle.gulguzel.arslan222@example.com ,+90 532 536 72 94,2022-06-06,2025-01-21,"Türkiye, Antalya",₺250,TRY, 44 ,Home & Garden,Regular
24,Dr. Günkurt Şanlı Öcalan, dr.gunkurt.sanli.ocalan24@example.com ,+90518384513,11-17-2023,13/08/2025,"Türkiye, Manisa",₺158,TRY,36,Groceries,Budget
481,Hatin Nüdret Çorlu Arsoy,hatin.nudret.corlu.arsoy481@example.com,+90 567 428 60 47,22/10/2023,14/05/2026,"Türkiye, Gaziantep, Şehitkamil",₺305,TRY,61,Electronics,Budget
229,Erginel Nezihi Demir,erginel.nezihi.demir229@outlok.com,+90554262219,2025-11-25,04/01/2026,Osmangazi - Bursa - Türkiye,339 TL,TRY,57,Toys & Games,Regular
379,Salimet Hayrioğlu, salimet.hayrioglu379@example.com ,+90  571   694 72  25 ,02/08/2023,2025-08-04,Tepebaşı - Eskişehir - Türkiye,315 TL,TRY,58,Beauty & Personal Care,Regular
443,Ürfettin Şabettin Şama Demirel,urfettin.sabettin.sama.demirel443@example.com,0547 214 58 68,"October 09, 2024",2025-11-19,Yakutiye - Erzurum - Türkiye,"362,24",,62,Groceries,Budget
486,Öğr. Şöhret Yılmaz Akçay, ogr.sohret.yilmaz.akcay486@example.com ,+905471766542,2021-07-28,11/01/2025,Çukurova - Adana - Türkiye,"114,46",,twenty-two,Toys & Games,Budget
211,Atilhan Yüksel,atilhan.yuksel211@example.com,+90 566 093 79 66,2025-12-03,2025-12-08,Seyhan - Adana - Türkiye,339 TL,TRY,63,Beauty & Personal Care,Budget
34,Tekbay Aksu,tekbay.aksu34@example.com,0556 159 51 48,"March 19, 2024",08/08/2025,Yakutiye - Erzurum - Türkiye,$5121.91,USD,60,Toys & Games,Regular
294,Arıel Güçlü,ariel.guclu294@example.com,0525 007 43 29,30/08/2021,22/01/2025,Eyyübiye - Şanlıurfa - Türkiye,$179.10,USD,28,Books,Regular
499,Bayan Nürice Arsoy Eraslan,bayan.nurice.arsoy.eraslan499@example.com,+90 590 219 62 07,2025-06-30,2025-11-30,"Türkiye, Diyarbakır, Kayapınar",92 TL,TRY,18,Clothing,Budget
371,Apaydın Yaman,apaydin.yaman371@example.com,+90528463920,2023-01-01,04-24-2025,"Van, İpekyolu",$395.14,USD, 69 ,Sports & Outdoors,Regular
405,Günebakan İnönü, gunebakan.inonu405@example.com ,+905381138630,2022-12-31,03-27-2025,"Türkiye, Kayseri, Melikgazi",$304.02,USD, 60 ,Groceries,Budget
375,Dr. Dilşat Âlemşah Gül, dr.dilsat.lemsah.gul375@example.com ,+90 514 386 63 22,19/04/2023,12-22-2025,"Türkiye, Antalya, Muratpaşa",$375.80,USD,69,Clothing,Budget
114,Bayan Gül Müsemma Çetin,bayan.gul.musemma.cetin114@example.com,0555 466 59 05,31/07/2025,"September 14, 2025","Türkiye, Malatya, Yeşilyurt",$237.45,USD,39,Clothing,Budget
48,Hayrünnisa Ağbegim Yüksel,hayrunnisa.agbegim.yuksel48@example.com,+905745299114,"May 05, 2025","June 21, 2025","Türkiye, Van, İpekyolu",$295.18,USD,fifty-five,Groceries,Budget
82,Dr. Sökmen Erdoğan,dr.sokmen.erdogan82@gmial.com,+905210470252,06-11-2025,30/01/2026,"Türkiye, Konya, Meram",₺194,TRY, 36 ,Groceries,Budget
88,Sevginur Misra İhsanoğlu, sevginur.misra.ihsanoglu88@example.com ,+90553775158,02/05/2022,2025-12-05,"Türkiye, Mersin, Yenişehir",$200.80,USD,40,Electronics,Budget
494,Tanyolaç Ergül,tanyolac.ergul494@example.com,+905040506138,"May 19, 2023",09/05/2026,Diyarbakır,"512,92",,61,Electronics,Premium
475,Yasan Şehamet Fırat Akdeniz,yasan.sehamet.firat.akdeniz475@outlok.com,+90  577   879 56  54 ,29/04/2024,06-16-2026,"Türkiye, Eskişehir, Odunpazarı",₺149,TRY,28,Toys & Games,Budget
40,Uz. Servinaz Adila Gül, uz.servinaz.adila.gul40@example.com ,+90  579   868 72  77 ,30/06/2024,2025-11-06,Malatya - Türkiye,₺336,TRY,66,Groceries,Budget
341,Doç. Menişan Rehime Demir Yaman,doc.menisan.rehime.demir.yaman341@yaho.com,+90 591 428 34 11,04/11/2025,21/12/2025,Bursa,419 TL,TRY, 72 ,Toys & Games,Regular
321,Gürcüye Gülev Mansız Eraslan,gurcuye.gulev.mansiz.eraslan321@example.com,0562 003 42 44,"February 16, 2025",2025-11-28,Nilüfer - Bursa - Türkiye,"372,19",,71,Electronics,Budget
144,Bilender Yıldırım,bilender.yildirim144@example.com,0547 364 71 02,26/06/2023,09/03/2025,Eyyübiye - Şanlıurfa - Türkiye,"315,57",,44,Groceries,Regular
153,Mücellib Bektaşi Sezgin Ertaş, mucellib.bektasi.sezgin.ertas153@example.com ,+90588794705,2024-02-03,2025-04-08,"Van, İpekyolu","316,85",,61,Toys & Games,Budget
16,Alanalp Ülker,alanalp.ulker16@example.com,+90  599   737 63  11 ,04-03-2022,2026-04-25,Selçuklu - Konya - Türkiye,₺264,TRY,45,Groceries,Regular
66,Altınkaya Koşukhan Gül Şama, altinkaya.kosukhan.gul.sama66@example.com ,0587 429 67 17,2023-12-31,01/03/2026,"Türkiye, Adana, Çukurova","228,95",, 44 ,Sports & Outdoors,Budget
124,Gözem Zengin,gozem.zengin124@outlok.com,+90  543   289 86  14 ,"August 13, 2024",17/05/2025,Konak - İzmir - Türkiye,180 TL,TRY,37,Groceries,Budget
314,Gülmisal Nurveren Akdeniz,gulmisal.nurveren.akdeniz314@example.com,0557 113 05 54,2022-11-17,2025-08-25,Şehzadeler - Manisa - Türkiye,"302,99",, 51 ,Beauty & Personal Care,Regular
86,Hayel Eraslan, hayel.eraslan86@example.com ,0574 612 00 47,19/04/2025,"June 28, 2025","Türkiye, Gaziantep, Şahinbey","139,82",,24,Books,Budget
24,Dr. Günkurt Şanlı Öcalan, dr.gunkurt.sanli.ocalan24@example.com ,+90183842513,"November 17, 2023",11-23-2025,Şehzadeler - Manisa - Türkiye,"199,72",,36,Clothing,Budget
217,Doç. Zümre Münezzer Ergül,doc.zumre.munezzer.ergul217@example.com,+905269034043,12-07-2022,10/08/2025,Kayapınar - Diyarbakır - Türkiye,152 TL,TRY, 36 ,Toys & Games,Budget
172,Robert'); DROP TABLE customers;--, bayan.olus.sama.ulker172@example.com ,0564 039 10 65,08/01/2022,09-29-2025,"Türkiye, Kayseri, Melikgazi",$162.53,USD,22,Home & Garden,Regular
278,Arifcan Aslan, arifcan.aslan278@example.com ,+90  524   629 96  06 ,03/02/2024,2025-10-31,"Türkiye, Şanlıurfa, Eyyübiye",$310.15,USD,62,Books,Budget
45,Arş. Gör. Özakan İhsanoğlu, ars.gor.ozakan.ihsanoglu45@example.com ,+905699006272,2025-09-01,09-15-2025,Muratpaşa - Antalya - Türkiye,$245.91,USD,34,Books,Regular
243,Servinaz Belkize Tarhan, servinaz.belkize.tarhan243@example.com ,+90 549 493 75 97,08-13-2021,2025-12-30,"Türkiye, Samsun, İlkadım",352 TL,TRY,67,Groceries,Budget
52,Arş. Gör. Firdevis Eraslan Fırat,ars.gor.firdevis.eraslan.firat52@outlok.com,+90 547 379 96 50,2023-03-06,04-12-2025,Şahinbey - Gaziantep - Türkiye,₺379,TRY,72,Beauty & Personal Care,Budget
457,Tonguç Ülker,tonguc.ulker457@hotnail.com,+90524932149,01/12/2022,2025-08-21,Tepebaşı - Eskişehir - Türkiye,"233,76",,46,Toys & Games,Budget
10,Ferahdiba Bilir, ferahdiba.bilir10@example.com ,+905801835146,01-23-2025,06-26-2026,"Türkiye, Malatya, Yeşilyurt",₺244,TRY,47,Toys & Games,Budget
401,Alkor Manço, alkor.manco401@example.com ,0538 782 94 56,"May 10, 2022",2025-03-17,Yakutiye - Erzurum - Türkiye,"179,21",,38,Clothing,Budget
414,Arş. Gör. Sebattin İvecen Ülker, ars.gor.sebattin.ivecen.ulker414@example.com ,+90  599   813 64  62 ,03-17-2025,2026-03-08,Trabzon - Türkiye,₺178,TRY,39,Books,Budget
129,Jankat Şafak,jankat.safak129@outlok.com,+90 543 030 54 86,"November 26, 2022",23/04/2025,Kayapınar - Diyarbakır - Türkiye,₺262,TRY,48,Clothing,Budget
360,Gökperi Demir,gokperi.demir360@outlok.com,+90558026012,22/04/2023,2026-02-26,"Türkiye, Malatya, Yeşilyurt",$322.79,USD,,Home & Garden,Regular
